"지역별(1)","산업별(10차)중분류별(1)",2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"광주","G.도매 및 소매업(45~47)",254024,234234,147839,116461,31378,86394,19790,263160,238393,150601,118017,32584,87792,24767,288496,257661,160055,126669,33386,97607,30835,299129,267246,163259,131472,31787,103987,31882
"광주","H.운수 및 창고업(49~52)",*,22928,17662,14393,3270,5265,*,25382,24613,18008,14889,3119,6605,769,29347,26858,20049,16272,3777,6809,2489,33117,30209,22285,18711,3574,7925,2907
"광주","I.숙박 및 음식점업(55~56)",*,35800,29473,*,*,6327,*,*,33859,28727,25380,3347,5132,*,38509,35856,31122,27270,3852,4734,2653,44725,41933,36035,31672,4363,5898,2792
"광주","J.정보통신업(58~63)",8691,5446,3085,1209,1876,2361,3245,8627,6290,3443,1368,2075,2847,2336,9904,7627,4255,1717,2538,3371,2278,10767,8596,4979,1938,3041,3618,2170
"광주","K.금융 및 보험업(64~66)",15469,3247,1858,1314,543,1389,12222,16387,3936,1884,1264,620,2052,12450,18101,3477,2067,1428,639,1410,14624,22324,3573,2039,1515,525,1533,18751
"광주","L.부동산업(68)",64806,25663,12067,10798,1268,13597,39143,74264,30855,13416,12150,1265,17439,43409,93266,39304,16177,14656,1521,23128,53962,91980,36308,15342,13721,1621,20966,55671
"광주","M.전문, 과학 및 기술 서비스업(70~73)",*,14084,10234,5563,4670,3850,*,*,16085,11528,6236,5292,4557,*,*,18601,13097,7500,5597,5504,*,*,19839,13941,7851,6090,5897,*
"광주","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",15649,12480,6918,3305,3613,5562,3169,*,12087,6922,3456,3466,5166,*,*,15037,7887,4190,3697,7150,*,21766,15616,8769,5015,3755,6847,6150
"광주","P.교육 서비스업(85)",5800,5800,4749,4184,565,1051,-,*,5713,4718,4146,572,995,*,6854,6854,5665,4925,740,1190,-,7153,7153,5837,5201,636,1316,-
"광주","Q.보건업 및 사회복지 서비스업(86~87)",30487,30487,7558,5002,2557,22929,-,30917,30917,7346,4839,2508,23571,-,33811,33811,7751,5111,2640,26059,-,36454,36454,8019,5431,2587,28435,-
"광주","R.예술, 스포츠 및 여가관련 서비스업(90~91)",*,3732,2972,2487,485,760,*,*,3241,2524,2116,408,717,*,*,3632,2811,2303,508,821,*,*,4588,3328,2685,643,1261,*
"광주","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",*,9355,6364,5310,1054,2991,*,10275,10275,6546,5613,933,3729,-,11078,11078,6908,5913,995,4170,-,12093,12093,7366,6473,894,4727,-
"대전","전산업",981757,552214,355495,245021,110474,196719,429543,993774,571593,365578,253349,112229,206015,422181,889139,636223,397183,280682,116501,239041,252915,975695,683710,422675,304308,118367,261036,291985
"대전","A.농업, 임업 및 어업(01~03)",398,398,398,265,133,-,-,*,615,*,336,*,*,*,*,637,*,360,*,*,*,*,*,*,*,*,*,-
"대전","B.광업(05~08)",95,95,95,*,*,-,-,78,78,*,46,*,*,-,38,38,*,38,*,*,-,80,80,80,80,-,-,-
"대전","C.제조업(10~34)",225757,96130,57104,29067,28037,39026,129627,234712,99729,55833,28967,26865,43896,134983,251375,110604,61303,33425,27877,49302,140771,265570,117309,65697,35997,29700,51612,148261
"대전","D.전기, 가스, 증기 및 공기 조절 공급업(35)",*,*,501,334,167,*,*,6185,1015,*,336,*,*,5170,6161,1078,*,342,*,*,5083,8834,1818,*,507,*,*,7016
"대전","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",*,*,792,*,*,*,*,*,2530,918,510,408,1612,*,*,2771,962,497,465,1809,*,2948,2948,1017,598,419,1931,-
"대전","F.건설업(41~42)",323113,87373,53948,31080,22867,33425,235740,305706,88148,56831,32263,24568,31317,217559,125171,95010,60020,34515,25505,34990,30161,137362,103455,63499,39495,24004,39956,33907
"대전","G.도매 및 소매업(45~47)",229250,206878,139106,108984,30123,67772,22372,231999,211445,143038,112638,30399,68408,20554,258038,236823,153492,123379,30113,83331,21215,279771,251527,159281,129306,29976,92246,28244
"대전","H.운수 및 창고업(49~52)",19276,19276,14719,12196,2523,4557,-,*,19548,15276,12626,2650,4272,*,23425,23425,18162,14822,3340,5264,-,26267,26267,20591,17392,3199,5676,-
"대전","I.숙박 및 음식점업(55~56)",39000,36921,30873,25064,5809,6048,2079,36528,34823,30059,25249,4811,4763,1706,*,37931,32358,27371,4987,5573,*,*,44961,37792,31998,5794,7168,*
"대전","J.정보통신업(58~63)",17786,*,7803,2497,5306,*,*,20369,15830,9078,2778,6300,6752,4539,22724,17235,10726,3474,7252,6509,5488,25898,19979,11967,4316,7651,8012,5919
"대전","K.금융 및 보험업(64~66)",10930,*,1587,1024,563,*,*,12359,1950,*,1058,*,*,10409,16958,2607,1812,1295,516,795,14351,19098,2090,1647,1254,393,443,17008
"대전","L.부동산업(68)",23279,15546,10073,9150,922,5473,7734,33696,21288,12644,11489,1155,8644,12408,42492,24856,13730,12610,1120,11126,17636,46196,20817,12507,11270,1237,8310,25379
"대전","M.전문, 과학 및 기술 서비스업(70~73)",19687,17358,10521,5221,5300,6838,2329,22764,20262,11837,5765,6072,8424,2502,26884,23224,13601,7045,6555,9624,3659,34431,24667,14443,7629,6814,10224,9764
"대전","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",23839,13634,6872,3376,3496,6762,10205,24392,14753,7095,3404,3691,7658,9639,26169,16410,7755,3983,3772,8655,9759,29385,19003,8800,4791,4009,10203,10382
"대전","P.교육 서비스업(85)",5265,5265,4003,3442,561,1261,-,5079,5079,3806,3337,469,1273,-,6324,6324,5065,4282,783,1259,-,6700,6700,5418,4659,759,1282,-
"대전","Q.보건업 및 사회복지 서비스업(86~87)",22139,22139,7767,5099,2668,14372,-,22438,22438,7492,4942,2550,14947,-,24538,24538,7789,5235,2553,16749,-,27015,27015,8183,5521,2663,18832,-
"대전","R.예술, 스포츠 및 여가관련 서비스업(90~91)",*,*,3085,2654,432,*,*,*,3034,2850,2332,518,184,*,*,3136,2762,2325,437,374,*,*,*,*,*,*,518,*
"대전","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",*,9159,6248,5175,1073,2911,*,*,9028,6330,5273,1056,2698,*,*,9575,6670,5682,988,2905,*,*,10626,7310,6280,1030,3316,*
"울산","전산업",899236,445245,279694,177925,101769,165551,453991,901861,437140,273878,176802,97076,163262,464722,1029915,479068,293405,188711,104694,185663,550848,1205428,527821,321602,209368,112234,206220,677607
"울산","A.농업, 임업 및 어업(01~03)",*,*,1381,862,519,*,-,1349,1349,*,753,*,*,-,1481,1481,*,842,*,*,-,1592,1592,1592,940,652,-,-
"울산","B.광업(05~08)",*,*,235,*,*,*,-,361,361,*,65,*,*,-,419,419,*,61,*,*,-,*,*,205,60,146,*,-
"울산","C.제조업(10~34)",504723,151315,80747,30833,49914,70568,353408,516949,142428,75144,29997,45147,67284,374521,611715,159829,79018,30532,48486,80811,451886,715435,174460,87672,35095,52576,86789,540975
"울산","D.전기, 가스, 증기 및 공기 조절 공급업(35)",*,*,468,237,231,*,*,*,396,*,156,*,*,*,*,447,*,206,*,*,*,*,*,*,*,*,*,*
"울산","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5552,4557,1502,555,947,3055,996,*,4791,1500,516,984,3291,*,*,5167,1592,585,1007,3574,*,6842,6361,1768,663,1105,4593,482
"울산","F.건설업(41~42)",72923,63149,39855,23219,16636,23294,9774,71291,62865,39390,23520,15870,23475,8427,*,64727,42056,25069,16987,22671,*,*,*,45617,27245,18372,*,*
"울산","G.도매 및 소매업(45~47)",116278,111169,77844,62625,15219,33325,5109,123275,111741,77666,62883,14783,34075,11534,132934,123390,83429,68221,15208,39961,9544,138737,132983,89724,73056,16668,43259,5755
"울산","H.운수 및 창고업(49~52)",30990,26905,19458,15174,4284,7447,4086,30130,27050,19651,14227,5424,7399,3080,33144,29516,21514,15017,6498,8002,3628,38750,34715,24253,18196,6058,10461,4035
"울산","I.숙박 및 음식점업(55~56)",*,25167,22663,*,*,2505,*,*,24211,22268,19682,2586,1942,*,*,25620,23639,20708,2932,1981,*,*,31010,28228,24740,3487,2782,*
"울산","J.정보통신업(58~63)",*,3141,1409,484,925,1732,*,*,3838,1853,613,1240,1985,*,*,4670,2200,710,1490,2470,*,*,4407,2570,871,1699,1837,*
"울산","K.금융 및 보험업(64~66)",*,*,471,396,76,*,-,618,618,*,414,*,*,-,*,697,*,491,*,*,*,607,*,554,447,107,*,*
"울산","L.부동산업(68)",14872,11567,6743,6343,400,4825,3305,16125,12183,7690,7231,459,4493,3942,16801,13527,8895,8368,527,4632,3274,14661,12621,7940,7531,409,4680,2040
"울산","M.전문, 과학 및 기술 서비스업(70~73)",11467,9264,6303,3161,3143,2960,2203,14555,9625,6668,3109,3559,2957,4930,15569,10427,7185,3260,3925,3241,5142,14000,11895,7971,3737,4234,3924,2106
"울산","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",11188,10993,5846,2636,3209,5147,195,12633,11222,5650,2493,3158,5572,1411,13691,12195,6136,2689,3448,6059,1496,14112,12816,6776,3273,3503,6040,1296
"울산","P.교육 서비스업(85)",*,3639,3318,3001,318,320,*,3344,3344,3053,2749,304,291,-,4193,4193,3748,3334,414,445,-,4609,4609,4090,3662,429,519,-
"울산","Q.보건업 및 사회복지 서비스업(86~87)",12506,12506,4879,3451,1428,7627,-,12648,12648,4689,3235,1454,7959,-,13994,13994,4897,3343,1554,9097,-,15204,15204,5184,3614,1570,10019,-
"울산","R.예술, 스포츠 및 여가관련 서비스업(90~91)",2454,2454,2105,1829,275,350,-,*,2093,1795,1567,228,299,*,2683,2192,1862,1608,254,330,491,3121,*,*,*,*,*,*
"울산","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",*,6360,4467,3646,821,1893,*,*,6377,4403,3592,811,1973,*,*,6579,4414,3668,746,2165,*,*,7110,4740,3989,751,2370,*
"세종","전산업",191477,95893,56105,37654,18451,39788,95584,165725,101709,60566,41396,19170,41144,64015,195572,119990,70295,48151,22144,49695,75582,212970,132990,76285,53496,22789,56706,79980
"세종","A.농업, 임업 및 어업(01~03)",*,*,1140,923,217,*,-,1801,1801,*,1040,*,*,-,2565,2565,1517,1159,358,1048,-,2612,2612,1544,1193,351,1068,-
"세종","B.광업(05~08)",*,*,*,97,*,*,*,289,289,*,*,*,*,-,378,378,*,93,*,*,-,312,312,*,*,*,*,-
"세종","C.제조업(10~34)",90710,25734,11840,4989,6851,13894,64976,62099,24808,11168,4847,6321,13641,37291,74422,29850,12625,5036,7589,17225,44573,82791,33938,13829,5915,7914,20109,48853
"세종","D.전기, 가스, 증기 및 공기 조절 공급업(35)",*,177,177,177,-,-,*,*,341,*,98,*,*,*,*,222,*,209,*,*,*,*,333,333,*,*,-,*
"세종","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",*,1298,359,173,185,939,*,*,1198,*,*,191,*,*,*,1207,379,197,182,828,*,*,*,*,*,175,*,*
"세종","F.건설업(41~42)",21637,15680,9543,5202,4341,6137,5957,*,15311,9967,5775,4192,5344,*,*,17997,11077,6705,4371,6920,*,*,19561,11712,7665,4047,7849,*
"세종","G.도매 및 소매업(45~47)",27904,21181,14182,11525,2657,6999,6723,32639,22941,15133,12224,2910,7808,9698,37113,26853,17790,14436,3354,9063,10260,42989,32121,20010,15843,4167,12112,10867
"세종","H.운수 및 창고업(49~52)",2819,2819,2212,1913,300,607,-,3097,3097,2450,1897,553,647,-,3283,3283,*,2165,*,*,-,*,3857,3009,2705,304,848,*
"세종","I.숙박 및 음식점업(55~56)",6523,6523,5898,4790,1108,625,-,6899,6899,6338,5289,1049,560,-,8166,8166,7388,5951,1437,778,-,9450,9450,8385,7020,1364,1065,-
"세종","J.정보통신업(58~63)",1004,1004,684,383,300,321,-,1450,1450,1154,538,616,296,-,*,1991,1605,741,864,386,*,2658,2658,2040,943,1097,618,-
"세종","K.금융 및 보험업(64~66)",194,194,*,92,*,*,-,682,682,*,203,*,*,-,*,295,*,283,*,*,*,710,336,336,286,49,-,374
"세종","L.부동산업(68)",20123,9105,3091,2872,219,6014,11019,18160,11084,4668,4476,192,6415,7077,20805,12060,5262,4954,308,6798,8745,13781,8751,4406,4055,351,4345,5031
"세종","M.전문, 과학 및 기술 서비스업(70~73)",*,2207,1588,888,700,619,*,*,2532,1890,1116,774,642,*,3704,3704,2499,1493,1007,1204,-,3880,3880,2736,1655,1081,1143,-
"세종","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1846,1846,1164,574,590,682,-,2212,2212,1241,518,724,971,-,2464,2464,1468,712,756,996,-,3584,3584,1603,954,650,1981,-
"세종","P.교육 서비스업(85)",1314,1314,1176,1061,115,138,-,1471,1471,1281,1144,136,190,-,2250,2250,1921,1710,211,329,-,2678,2678,2302,2062,240,376,-
"세종","Q.보건업 및 사회복지 서비스업(86~87)",2951,2951,1324,738,586,1627,-,3259,3259,1325,757,569,1933,-,3974,3974,1407,865,543,2567,-,4716,4716,1500,926,574,3215,-
"세종","R.예술, 스포츠 및 여가관련 서비스업(90~91)",*,*,558,437,120,*,-,*,909,492,400,92,417,*,*,1115,601,481,120,515,*,*,*,*,*,*,*,*
"세종","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1393,1393,908,818,90,485,-,1426,1426,997,868,129,429,-,1614,1614,1133,961,172,481,-,1723,1723,1240,1132,108,483,-
"경기","전산업",12640445,7221831,4260825,2803053,1457771,2961007,5418614,13169922,7486084,4389612,2889443,1500169,3096472,5683838,15216759,8539745,4915997,3301685,1614312,3623748,6677014,16798850,9397227,5284451,3615790,1668661,4112775,7401623
"경기","A.농업, 임업 및 어업(01~03)",*,38641,32766,24743,8023,5875,*,47248,40280,34176,25330,8846,6105,6967,52940,45930,37676,28271,9405,8254,7010,58196,50747,40661,30351,10310,10087,7448
"경기","B.광업(05~08)",*,3939,917,364,553,3021,*,4300,3316,801,210,590,2515,984,*,3858,951,367,584,2907,*,*,4106,894,354,541,3211,*
"경기","C.제조업(10~34)",6204003,2529840,1466510,718747,747763,1063330,3674163,6420634,2521707,1452834,690751,762083,1068873,3898927,7450719,2797203,1616656,800485,816171,1180547,4653516,8075005,3030367,1711597,859526,852071,1318770,5044638
"경기","D.전기, 가스, 증기 및 공기 조절 공급업(35)",74943,4962,2603,1759,844,2359,69981,66665,4097,*,2370,*,*,62568,85670,4948,3351,2651,701,1597,80722,162660,8464,5117,4255,863,3347,154196
"경기","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",75849,57643,17073,7696,9377,40570,18206,*,56523,16305,7561,8744,40218,*,88150,70779,17763,8587,9176,53016,17372,95191,75915,18313,9458,8854,57603,19276
"경기","F.건설업(41~42)",990390,720884,465436,305926,159510,255448,269506,*,722321,475934,315497,160437,246387,*,1093555,831259,541631,371064,170567,289628,262296,1240570,935905,596097,420413,175684,339807,304665
"경기","G.도매 및 소매업(45~47)",2895302,2342720,1290299,994538,295761,1052421,552582,3024655,2481801,1354699,1042514,312185,1127102,542854,3481333,2857304,1498872,1165376,333496,1358432,624029,3824598,3119572,1578057,1248539,329518,1541514,705027
"경기","H.운수 및 창고업(49~52)",301989,236587,181763,143712,38051,54824,65402,325290,257339,191717,149619,42097,65622,67951,368511,288390,215289,167380,47910,73101,80121,434270,339538,247009,196049,50960,92529,94732
"경기","I.숙박 및 음식점업(55~56)",347511,306478,253038,209755,43283,53440,41033,363437,305110,257324,219229,38095,47786,58327,391408,330901,277694,237783,39911,53207,60507,472983,400700,328708,284792,43916,71992,72283
"경기","J.정보통신업(58~63)",446209,104636,56281,28558,27723,48356,341572,474433,117358,64259,33227,31032,53099,357075,527379,138545,79291,42244,37047,59254,388834,591477,161617,90282,49915,40366,71335,429861
"경기","K.금융 및 보험업(64~66)",64875,17668,10794,7803,2991,6875,47207,*,18297,*,8385,*,*,*,113644,21588,13711,9758,3954,7877,92056,123228,20825,13489,10152,3337,7336,102403
"경기","L.부동산업(68)",468900,259579,139904,128646,11259,119675,209321,522183,310565,169885,156825,13059,140681,211618,619650,396234,200969,186360,14609,195265,223417,632471,379372,189541,175711,13830,189831,253099
"경기","M.전문, 과학 및 기술 서비스업(70~73)",175036,141289,90920,50632,40288,50370,33746,217454,172245,107021,60952,46069,65224,45209,270243,205586,128573,76621,51952,77013,64657,317711,234434,141446,87133,54313,92988,83277
"경기","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",190845,127940,70746,37437,33309,57194,62905,204307,144515,76962,40235,36727,67553,59792,254977,165523,85918,47389,38529,79605,89453,288196,195670,97853,56823,41030,97817,92526
"경기","P.교육 서비스업(85)",52619,51969,38829,34773,4055,13141,649,*,49144,35174,31472,3702,13971,*,*,63923,47577,42581,4995,16346,*,*,74077,55374,49937,5437,18703,*
"경기","Q.보건업 및 사회복지 서비스업(86~87)",149730,148171,57111,35926,21185,91061,1559,*,153520,54389,34411,19978,99132,*,177047,173160,58939,37329,21609,114222,3887,201861,197538,62550,40450,22100,134988,4323
"경기","R.예술, 스포츠 및 여가관련 서비스업(90~91)",55639,49054,32961,27914,5047,16093,6584,51435,44151,28521,24341,4180,15631,7283,60469,52250,31574,26328,5247,20676,8219,74303,65235,41430,34643,6787,23805,9068
"경기","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",98146,79829,52875,44126,8749,26955,18316,*,83794,54731,46513,8218,29063,*,111907,92363,59562,51112,8450,32800,19544,126868,103144,66031,57289,8743,37113,23724
"강원","전산업",590277,485872,345730,241593,104137,140142,104405,579648,494188,352694,250138,102556,141494,85460,649948,550032,389299,275941,113358,160733,99916,734519,607800,418046,302541,115506,189754,126719
"강원","A.농업, 임업 및 어업(01~03)",11673,11378,10113,7948,2165,1266,294,12096,11752,10667,8250,2417,1085,344,13973,13855,12228,9196,3031,1627,119,15323,15188,12680,9260,3420,2509,134
"강원","B.광업(05~08)",6245,*,*,*,*,*,*,*,4424,*,925,*,*,*,6901,4480,2018,837,1182,2462,2421,7149,4691,1968,874,1093,2724,2457
"강원","C.제조업(10~34)",118745,90720,52662,24231,28432,38058,28025,115515,85850,52373,24603,27771,33477,29665,126367,94230,56735,26113,30622,37496,32136,141475,103060,59584,28837,30748,43475,38416
"강원","D.전기, 가스, 증기 및 공기 조절 공급업(35)",15526,2852,1663,1395,268,1189,12674,14506,2764,*,1692,*,*,11741,17577,3857,2973,2771,202,884,13721,26019,6500,4459,4299,160,2041,19519
"강원","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",*,*,*,*,*,*,*,*,4638,2791,917,1873,1848,*,*,5496,3175,1050,2125,2321,*,*,*,3044,1041,2003,*,*
"강원","F.건설업(41~42)",96059,88494,70949,42686,28263,17545,7565,*,89656,72745,45223,27521,16911,*,*,98396,81186,50889,30296,17210,*,110310,103160,83663,53347,30317,19497,7149
"강원","G.도매 및 소매업(45~47)",158492,155378,112455,90936,21518,42923,3115,166684,160596,114816,93340,21476,45780,6088,185012,178811,124492,101629,22863,54319,6201,200047,194555,130674,107234,23440,63880,5492
"강원","H.운수 및 창고업(49~52)",19790,17510,13176,10888,2288,4334,2280,19327,16958,13522,11036,2487,3436,2369,20369,18581,15046,11792,3254,3535,1788,24073,22086,17483,14672,2811,4603,1987
"강원","I.숙박 및 음식점업(55~56)",57974,46047,39611,34027,5584,6436,11927,*,46269,39794,35274,4521,6475,*,62338,50953,43452,38159,5293,7501,11385,77809,63233,52631,46580,6051,10602,14577
"강원","J.정보통신업(58~63)",6093,3147,1982,848,1134,1165,2946,*,3153,2042,885,1158,1111,*,7480,3943,2641,1399,1243,1301,3537,8001,4577,2849,1377,1472,1728,3424
"강원","K.금융 및 보험업(64~66)",1001,1001,1001,780,221,-,-,*,1039,*,661,*,*,*,*,1786,917,793,124,869,*,*,1315,949,815,134,367,*
"강원","L.부동산업(68)",23415,12192,6449,5976,474,5743,11223,23353,15463,7545,7157,387,7918,7890,26366,17167,9566,8798,769,7600,9199,29669,17269,9115,8568,547,8155,12400
"강원","M.전문, 과학 및 기술 서비스업(70~73)",10632,10221,7594,3675,3918,2628,410,12847,11946,8589,3992,4596,3358,901,13777,13740,9665,4557,5108,4075,37,14624,14584,10399,5044,5355,4185,40
"강원","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",12798,8734,5559,2741,2817,3176,4063,12503,9240,5620,2761,2859,3620,3263,14923,10541,6253,3083,3170,4288,4382,17899,12637,7672,4130,3543,4965,5262
"강원","P.교육 서비스업(85)",*,3102,2801,2440,361,301,*,*,2865,2590,2189,401,275,*,*,3594,3264,2820,444,330,*,*,*,3646,3142,504,*,*
"강원","Q.보건업 및 사회복지 서비스업(86~87)",12989,12989,6001,3915,2086,6988,-,13443,13443,5921,3905,2015,7523,-,15167,15167,6097,4106,1991,9070,-,16646,16646,6223,4222,2000,10423,-
"강원","R.예술, 스포츠 및 여가관련 서비스업(90~91)",23107,5741,2895,2376,519,2846,17366,*,5992,2639,2162,476,3353,*,17318,6794,2948,2393,555,3845,10525,23107,8427,3708,2893,815,4720,14679
"강원","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",*,7951,6138,5071,1067,1813,*,*,8139,6191,5166,1026,1948,*,*,8642,6643,5557,1086,1999,*,*,9622,7300,6207,1093,2322,*
"충북","전산업",1078448,795784,466398,302927,163471,329386,282664,1109520,810637,475637,306034,169603,335000,298884,1287963,912723,527286,344186,183101,385437,375240,1459373,1011881,573783,381589,192194,438098,447492
"충북","A.농업, 임업 및 어업(01~03)",12131,11148,8995,6166,2829,2153,983,13227,12289,9184,6260,2924,3106,938,16667,14501,10936,7137,3799,3565,2166,18779,16085,11531,7704,3827,4555,2694
"충북","B.광업(05~08)",2303,2303,*,560,*,*,-,*,2602,*,646,*,*,*,*,2806,*,593,*,*,*,3216,3216,1508,778,730,1708,-
"충북","C.제조업(10~34)",547314,310616,142814,61292,81522,167802,236698,554520,319676,145462,60869,84593,174214,234844,653168,355910,161385,69453,91933,194525,297257,747700,391388,173485,77401,96084,217903,356312
"충북","D.전기, 가스, 증기 및 공기 조절 공급업(35)",7367,*,1183,954,230,*,*,7339,2363,*,1184,*,*,4975,8470,2929,*,1566,*,*,5541,14403,3895,2848,2685,162,1047,10508
"충북","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10438,9584,2966,1250,1717,6617,855,12699,11825,3378,1389,1990,8446,874,15863,13372,3786,1685,2101,9586,2490,*,*,3814,1688,2125,*,*
"충북","F.건설업(41~42)",111320,101188,70861,43876,26985,30327,10131,108921,95643,71170,43033,28137,24473,13278,121988,106250,76918,48070,28848,29332,15738,135565,119334,85139,52982,32157,34195,16231
"충북","G.도매 및 소매업(45~47)",213077,202455,132189,106842,25347,70266,10622,229185,207432,133967,108310,25657,73465,21753,258122,235535,147541,120661,26880,87994,22587,285098,257140,157378,130253,27125,99762,27958
"충북","H.운수 및 창고업(49~52)",35369,33045,25929,21920,4009,7116,2323,36140,33813,26125,21465,4660,7688,2326,40482,37914,29644,24407,5237,8270,2569,43806,42823,33514,28156,5358,9309,984
"충북","I.숙박 및 음식점업(55~56)",*,37546,33171,28689,4482,4375,*,*,36669,33153,29451,3702,3516,*,42660,40622,36352,32315,4037,4270,2038,52073,49146,43066,38542,4525,6080,2927
"충북","J.정보통신업(58~63)",*,*,*,890,*,*,*,*,3216,2234,1071,1163,983,*,3996,3733,2657,1316,1342,1076,263,*,*,3048,1467,1580,*,*
"충북","K.금융 및 보험업(64~66)",3695,2094,912,583,328,1182,1601,3656,1810,*,639,*,*,1847,4005,1883,*,753,*,*,2122,6058,2222,1042,811,231,1180,3836
"충북","L.부동산업(68)",22471,16005,7950,7390,561,8054,6467,25292,15345,10068,9324,744,5277,9947,35622,19371,11768,10998,771,7603,16251,40388,22565,11118,10283,835,11447,17822
